0.341403 0.000000
0.248410 0.000000
0.210174 0.003619
0.018112 0.956356
0.148988 0.308914
0.356906 0.000000
0.288868 0.000000
0.259574 0.000000
0.151783 0.191951
0.482267 0.000000
-0.049343 3.395167
0.184861 0.040064
0.092646 0.622710
0.232403 0.000000
0.150479 0.163979
0.704719 0.000000
0.087540 0.869585
-0.069858 1.518112
0.278333 0.000000
0.199282 0.011134
0.161329 0.170338
0.113458 0.338046
0.076388 1.220711
0.248326 0.000000
0.061035 0.777236
0.292741 0.000000
0.110235 0.790428
0.120883 0.590130
0.279448 0.000000
0.130697 0.206918
0.201039 0.017792
0.006365 2.572485
0.207532 0.003326
0.352285 0.000000
0.312834 0.000000
0.524034 0.000000
0.128370 0.196063
0.271863 0.000000
0.474830 0.000000
0.162296 0.158901
0.108273 0.488667
0.287734 0.000000
0.248216 0.000000
0.260355 0.000000
0.288370 0.000000
-0.002097 0.830800
0.070055 0.720962
0.088331 0.662431
0.259006 0.000000
0.119118 0.465078
0.103261 0.539537
0.334036 0.000000
0.253459 0.000000
0.184262 0.019130
0.260636 0.000000
-0.018107 2.028234
0.058479 1.386117
0.073470 0.726499
0.253230 0.000000
0.230478 0.000000
0.183102 0.054864
0.024427 1.000980
0.246560 0.000000
0.411398 0.000000
0.263978 0.000000
0.530697 0.000000
0.260359 0.000000
0.200379 0.009827
0.149217 0.137805
0.107006 0.337196
0.198359 0.020358
0.303126 0.000000
0.338051 0.000000
0.453594 0.000000
0.073809 0.744049
0.046429 1.519257
0.165535 0.098118
0.048832 1.410046
-0.060304 4.217505
0.086502 0.729777
0.267831 0.000000
0.483447 0.000000
0.304329 0.000000
-0.157931 1.614225
0.473341 0.000000
-0.072907 3.776023
0.142357 0.167125
0.185282 0.039109
0.305006 0.000000
0.295021 0.000000
0.180412 0.062583
0.161980 0.136867
0.050060 2.011831
0.374389 0.000000
0.355666 0.000000
0.287917 0.000000
-0.035193 2.611390
0.318100 0.000000
0.130074 0.405006
0.067570 1.045448
0.284978 0.000000
-0.051102 3.833790
0.098472 0.554039
0.151754 0.190725
0.208110 0.004596
0.164139 0.166745
-0.028276 2.270824
0.172736 0.085680
0.082347 1.124475
0.382184 0.000000
0.268879 0.000000
0.287623 0.000000
0.236602 0.000000
0.150220 0.205618
0.448709 0.000000
